time,temperature_2m_max (°C),temperature_2m_min (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),sunrise (iso8601),sunset (iso8601),shortwave_radiation_sum (MJ/m²),rain_sum (mm),snowfall_sum (cm),windspeed_10m_max (km/h),windgusts_10m_max (km/h),et0_fao_evapotranspiration (mm)_x,elevation,city_x,temperature_2m (°C),relativehumidity_2m (%),dewpoint_2m (°C),apparent_temperature (°C),pressure_msl (hPa),surface_pressure (hPa),snowfall (cm),cloudcover (%),cloudcover_low (%),cloudcover_mid (%),cloudcover_high (%),shortwave_radiation (W/m²),direct_radiation (W/m²),diffuse_radiation (W/m²),direct_normal_irradiance (W/m²),windspeed_10m (km/h),windspeed_100m (km/h),winddirection_10m (°),winddirection_100m (°),windgusts_10m (km/h),et0_fao_evapotranspiration (mm)_y,vapor_pressure_deficit (kPa),soil_temperature_0_to_7cm (°C),soil_temperature_7_to_28cm (°C),soil_temperature_28_to_100cm (°C),soil_temperature_100_to_255cm (°C),soil_moisture_0_to_7cm (m³/m³),soil_moisture_7_to_28cm (m³/m³),soil_moisture_28_to_100cm (m³/m³),soil_moisture_100_to_255cm (m³/m³),city_y,month,rainy,year
2018-03-05,29.0,26.3,36.2,32.2,2018-03-05T05:22,2018-03-05T17:38,22.83,5.6,0.0,14.0,28.1,4.38,0,u,26.6,90.0,24.7,32.4,1009.2,983.8,0.0,44.0,13.0,4.0,100.0,0.0,0.0,0.0,0.0,4.9,5.8,126.0,120.0,12.2,0.0,0.36,27.2,27.5,27.5,27.5,0.105,0.107,0.104,0.107,u,3,True,2018
2018-03-06,28.8,26.2,36.7,32.2,2018-03-06T05:22,2018-03-06T17:38,23.69,4.0,0.0,13.9,25.9,4.47,0,u,26.7,88.0,24.5,32.7,1010.1,984.7,0.0,52.0,16.0,12.0,100.0,0.0,0.0,0.0,0.0,2.3,2.9,141.0,150.0,9.4,0.0,0.42,27.4,27.6,27.6,27.5,0.105,0.108,0.105,0.107,u,3,True,2018
2018-03-07,28.4,26.0,34.7,31.7,2018-03-07T05:22,2018-03-07T17:37,16.37,5.6,0.0,12.0,22.7,3.21,0,u,26.1,92.0,24.7,32.3,1009.4,984.0,0.0,59.0,21.0,18.0,99.0,0.0,0.0,0.0,0.0,2.5,3.3,135.0,139.0,12.2,0.0,0.27,27.5,27.7,27.6,27.5,0.105,0.107,0.106,0.107,u,3,True,2018
2018-03-08,28.3,25.4,34.6,31.2,2018-03-08T05:22,2018-03-08T17:37,19.92,4.1,0.0,13.8,25.6,3.77,0,u,25.9,92.0,24.6,31.4,1009.3,983.9,0.0,73.0,44.0,6.0,100.0,0.0,0.0,0.0,0.0,6.4,7.2,286.0,288.0,7.6,0.0,0.26,27.4,27.7,27.7,27.6,0.106,0.109,0.107,0.107,u,3,True,2018
2018-03-09,29.1,25.4,35.2,30.5,2018-03-09T05:22,2018-03-09T17:36,21.95,1.9,0.0,16.3,27.0,4.21,0,u,26.4,91.0,24.8,32.0,1009.4,984.0,0.0,89.0,49.0,26.0,97.0,0.0,0.0,0.0,0.0,7.3,8.6,237.0,237.0,15.1,0.0,0.31,27.4,27.6,27.6,27.6,0.105,0.108,0.107,0.107,u,3,True,2018
2018-03-10,28.7,26.7,35.8,32.6,2018-03-10T05:22,2018-03-10T17:36,24.94,0.3,0.0,14.6,25.2,4.67,0,u,27.1,87.0,24.7,33.3,1008.9,983.6,0.0,25.0,14.0,7.0,28.0,0.0,0.0,0.0,0.0,1.5,2.4,315.0,333.0,10.8,0.0,0.47,27.6,27.9,27.9,27.8,0.101,0.103,0.107,0.107,u,3,True,2018
2018-03-11,28.8,25.9,36.1,31.9,2018-03-11T05:22,2018-03-11T17:35,24.83,4.4,0.0,11.5,27.7,4.78,0,u,26.9,91.0,25.3,33.7,1010.0,984.6,0.0,13.0,7.0,10.0,3.0,0.0,0.0,0.0,0.0,1.0,0.8,45.0,27.0,9.4,0.0,0.32,27.9,28.1,28.1,28.0,0.096,0.098,0.107,0.107,u,3,True,2018
2018-03-12,28.4,25.2,34.8,30.8,2018-03-12T05:22,2018-03-12T17:35,20.93,7.8,0.0,15.5,28.4,3.99,0,u,25.9,89.0,23.9,31.5,1010.2,984.7,0.0,54.0,40.0,30.0,1.0,0.0,0.0,0.0,0.0,3.3,3.1,139.0,135.0,15.8,0.0,0.38,28.1,28.2,28.2,28.1,0.103,0.1,0.105,0.107,u,3,True,2018
2018-03-13,28.6,26.2,35.9,31.2,2018-03-13T05:22,2018-03-13T17:34,21.53,31.2,0.0,12.6,27.7,4.1,0,u,26.7,87.0,24.4,32.9,1010.1,984.7,0.0,19.0,8.0,15.0,8.0,0.0,0.0,0.0,0.0,0.8,1.6,27.0,27.0,8.3,0.0,0.44,27.9,28.1,28.0,28.0,0.105,0.106,0.104,0.107,u,3,True,2018
2018-03-14,28.1,25.9,33.9,30.8,2018-03-14T05:22,2018-03-14T17:34,17.05,23.0,0.0,13.2,29.2,3.34,0,u,26.2,84.0,23.2,31.1,1011.4,985.9,0.0,97.0,15.0,90.0,97.0,0.0,0.0,0.0,0.0,5.0,6.2,249.0,249.0,9.0,0.0,0.56,27.7,28.0,28.0,27.9,0.11,0.111,0.108,0.107,u,3,True,2018
2018-03-15,28.4,26.0,34.8,31.5,2018-03-15T05:22,2018-03-15T17:33,17.54,3.9,0.0,12.8,25.9,3.38,0,u,26.1,89.0,24.1,31.8,1011.5,986.0,0.0,60.0,19.0,21.0,100.0,0.0,0.0,0.0,0.0,2.6,3.4,236.0,238.0,11.2,0.0,0.38,27.8,27.8,27.9,27.9,0.105,0.108,0.11,0.107,u,3,True,2018
2018-03-16,27.8,25.5,34.0,30.9,2018-03-16T05:22,2018-03-16T17:33,19.3,11.0,0.0,14.2,28.1,3.56,0,u,25.8,91.0,24.3,31.1,1010.8,985.3,0.0,53.0,20.0,10.0,96.0,0.0,0.0,0.0,0.0,6.6,7.9,248.0,246.0,14.0,0.0,0.29,27.6,27.7,27.8,27.8,0.105,0.107,0.11,0.108,u,3,True,2018
2018-03-17,28.2,26.0,35.0,31.4,2018-03-17T05:22,2018-03-17T17:32,23.09,8.2,0.0,13.6,28.8,4.34,0,u,26.2,90.0,24.4,32.0,1010.7,985.2,0.0,44.0,12.0,9.0,91.0,0.0,0.0,0.0,0.0,3.3,4.4,347.0,351.0,10.4,0.0,0.34,27.6,27.8,27.9,27.9,0.105,0.108,0.11,0.108,u,3,True,2018
2018-03-18,28.7,25.8,35.5,31.1,2018-03-18T05:22,2018-03-18T17:32,24.78,3.1,0.0,12.4,24.5,4.7,0,u,26.3,87.0,24.0,32.0,1011.4,985.9,0.0,11.0,9.0,3.0,3.0,0.0,0.0,0.0,0.0,2.6,3.1,326.0,324.0,9.0,0.0,0.45,27.6,27.9,27.9,27.9,0.105,0.108,0.11,0.109,u,3,True,2018
2018-03-19,29.4,26.1,36.2,31.5,2018-03-19T05:22,2018-03-19T17:31,26.21,0.0,0.0,15.7,25.9,5.15,0,u,26.5,90.0,24.7,32.8,1010.6,985.2,0.0,41.0,15.0,0.0,93.0,0.0,0.0,0.0,0.0,1.5,1.4,104.0,180.0,6.8,0.0,0.36,27.6,27.8,27.8,27.8,0.104,0.105,0.109,0.109,u,3,True,2018
2018-03-20,29.8,26.4,36.2,31.1,2018-03-20T05:21,2018-03-20T17:31,26.31,0.0,0.0,18.2,28.4,5.28,0,u,26.7,86.0,24.2,31.8,1010.0,984.6,0.0,36.0,14.0,4.0,71.0,0.0,0.0,0.0,0.0,7.2,9.0,267.0,265.0,15.5,0.0,0.48,27.4,27.8,27.8,27.8,0.096,0.099,0.107,0.109,u,3,True,2018
2018-03-21,29.7,25.9,37.9,31.9,2018-03-21T05:21,2018-03-21T17:30,23.56,9.1,0.0,9.6,28.1,4.79,0,u,27.5,83.0,24.4,32.5,1007.2,981.9,0.0,44.0,16.0,0.0,100.0,0.0,0.0,0.0,0.0,9.2,11.4,318.0,325.0,20.5,0.02,0.62,27.5,27.8,27.7,27.7,0.091,0.095,0.105,0.109,u,3,True,2018
2018-03-22,28.3,25.8,35.3,31.2,2018-03-22T05:21,2018-03-22T17:29,19.0,17.8,0.0,11.7,25.2,3.69,0,u,26.0,89.0,24.1,31.8,1007.9,982.5,0.0,48.0,17.0,10.0,89.0,0.0,0.0,0.0,0.0,2.2,2.5,99.0,90.0,14.4,0.0,0.36,27.6,27.7,27.7,27.6,0.095,0.093,0.103,0.109,u,3,True,2018
2018-03-23,29.0,25.8,35.6,31.2,2018-03-23T05:21,2018-03-23T17:29,24.89,0.0,0.0,13.3,25.6,4.78,0,u,25.8,91.0,24.3,31.2,1010.0,984.5,0.0,83.0,16.0,66.0,98.0,0.0,0.0,0.0,0.0,5.9,7.2,137.0,143.0,12.6,0.0,0.28,27.3,27.6,27.6,27.6,0.101,0.097,0.101,0.109,u,3,True,2018
2018-03-24,29.0,25.5,35.3,30.7,2018-03-24T05:21,2018-03-24T17:28,21.88,1.3,0.0,12.8,23.4,4.32,0,u,26.9,84.0,24.0,32.2,1010.7,985.3,0.0,44.0,8.0,11.0,99.0,0.0,0.0,0.0,0.0,5.6,7.4,153.0,157.0,12.6,0.0,0.57,27.5,27.7,27.6,27.6,0.093,0.095,0.099,0.108,u,3,True,2018
2018-03-25,28.0,25.0,34.5,30.5,2018-03-25T05:21,2018-03-25T17:28,22.55,4.6,0.0,14.8,27.7,4.23,0,u,25.3,95.0,24.4,30.5,1011.9,986.3,0.0,55.0,38.0,15.0,40.0,0.0,0.0,0.0,0.0,7.9,9.3,219.0,216.0,16.6,0.0,0.17,27.6,27.7,27.7,27.7,0.093,0.093,0.097,0.108,u,3,True,2018
2018-03-26,28.9,26.7,35.6,31.9,2018-03-26T05:21,2018-03-26T17:27,23.35,1.4,0.0,16.1,28.8,4.37,0,u,26.7,88.0,24.6,32.3,1012.0,986.6,0.0,55.0,19.0,14.0,98.0,0.0,0.0,0.0,0.0,5.4,7.1,250.0,246.0,12.2,0.0,0.41,27.5,27.7,27.7,27.7,0.098,0.094,0.096,0.108,u,3,True,2018
2018-03-27,28.4,26.0,35.0,31.6,2018-03-27T05:21,2018-03-27T17:27,18.71,2.6,0.0,14.0,24.5,3.64,0,u,26.5,89.0,24.5,32.0,1011.4,986.0,0.0,72.0,11.0,54.0,99.0,0.0,0.0,0.0,0.0,6.3,8.3,239.0,236.0,15.1,0.0,0.38,27.4,27.6,27.6,27.5,0.097,0.094,0.094,0.108,u,3,True,2018
2018-03-28,29.6,25.9,35.6,30.9,2018-03-28T05:21,2018-03-28T17:26,23.14,3.2,0.0,18.1,29.9,4.36,0,u,26.4,91.0,24.9,31.9,1010.9,985.5,0.0,53.0,28.0,13.0,68.0,0.0,0.0,0.0,0.0,7.4,10.0,247.0,244.0,16.9,0.0,0.29,27.6,27.8,27.8,27.8,0.097,0.095,0.093,0.108,u,3,True,2018
2018-03-29,29.8,26.4,36.7,31.2,2018-03-29T05:21,2018-03-29T17:26,23.96,1.6,0.0,20.0,33.5,4.69,0,u,26.5,91.0,24.8,31.6,1010.5,985.1,0.0,28.0,29.0,3.0,1.0,0.0,0.0,0.0,0.0,10.1,12.8,264.0,259.0,20.2,0.0,0.32,27.7,28.0,27.9,27.9,0.097,0.094,0.092,0.107,u,3,True,2018
2018-03-30,30.2,26.3,37.1,31.0,2018-03-30T05:21,2018-03-30T17:25,22.25,3.3,0.0,13.5,27.0,4.5,0,u,26.4,90.0,24.6,31.2,1009.2,983.8,0.0,56.0,43.0,17.0,24.0,0.0,0.0,0.0,0.0,10.9,13.7,279.0,275.0,18.7,0.01,0.34,27.8,28.0,27.9,27.8,0.097,0.093,0.091,0.107,u,3,True,2018
2018-03-31,28.8,25.8,36.1,31.3,2018-03-31T05:21,2018-03-31T17:25,21.79,14.4,0.0,11.4,23.8,4.18,0,u,27.2,84.0,24.3,33.2,1009.4,984.1,0.0,27.0,9.0,10.0,44.0,0.0,0.0,0.0,0.0,1.5,2.2,346.0,360.0,7.9,0.0,0.56,27.6,27.8,27.8,27.7,0.097,0.093,0.09,0.107,u,3,True,2018
2018-04-01,29.3,26.6,36.6,32.2,2018-04-01T05:21,2018-04-01T17:24,24.04,6.8,0.0,14.0,26.3,4.6,0,u,26.9,86.0,24.5,32.8,1009.8,984.4,0.0,35.0,14.0,10.0,56.0,0.0,0.0,0.0,0.0,3.6,3.3,84.0,84.0,10.8,0.0,0.48,27.5,27.8,27.8,27.7,0.104,0.105,0.09,0.107,u,4,True,2018
2018-04-02,29.4,26.6,36.3,31.7,2018-04-02T05:21,2018-04-02T17:24,23.79,6.5,0.0,14.4,28.4,4.53,0,u,26.9,86.0,24.3,32.7,1010.1,984.7,0.0,35.0,16.0,5.0,58.0,0.0,0.0,0.0,0.0,2.8,2.1,40.0,31.0,10.1,0.0,0.5,27.5,27.8,27.8,27.7,0.104,0.106,0.093,0.107,u,4,True,2018
2018-04-03,28.3,26.2,35.1,32.1,2018-04-03T05:21,2018-04-03T17:23,21.15,0.2,0.0,15.0,25.6,3.99,0,u,26.7,87.0,24.3,32.6,1011.5,986.1,0.0,49.0,20.0,3.0,96.0,0.0,0.0,0.0,0.0,2.7,3.1,113.0,126.0,9.0,0.0,0.47,27.7,27.9,27.9,27.8,0.106,0.108,0.094,0.106,u,4,True,2018
2018-04-04,28.7,26.5,36.5,32.2,2018-04-04T05:20,2018-04-04T17:23,22.86,4.1,0.0,12.6,27.7,4.3,0,u,26.8,88.0,24.6,32.6,1011.2,985.8,0.0,34.0,18.0,5.0,48.0,0.0,0.0,0.0,0.0,4.5,5.9,119.0,128.0,13.3,0.0,0.43,27.7,27.9,27.9,27.8,0.1,0.103,0.095,0.106,u,4,True,2018
2018-04-05,29.6,26.4,36.7,32.1,2018-04-05T05:20,2018-04-05T17:22,24.12,0.0,0.0,14.5,27.4,4.67,0,u,26.6,91.0,25.1,32.6,1010.1,984.7,0.0,35.0,22.0,6.0,40.0,0.0,0.0,0.0,0.0,5.6,6.8,117.0,122.0,13.7,0.0,0.3,28.0,28.1,28.1,28.1,0.104,0.104,0.095,0.106,u,4,True,2018
2018-04-06,29.6,26.9,36.7,32.5,2018-04-06T05:20,2018-04-06T17:22,24.63,5.2,0.0,14.1,24.5,4.67,0,u,27.7,85.0,24.9,33.6,1008.8,983.5,0.0,14.0,9.0,9.0,1.0,0.0,0.0,0.0,0.0,5.1,5.9,86.0,79.0,13.3,0.0,0.57,28.2,28.2,28.1,28.1,0.096,0.099,0.094,0.106,u,4,True,2018
2018-04-07,29.6,26.7,37.6,31.8,2018-04-07T05:20,2018-04-07T17:21,23.58,9.0,0.0,11.0,27.4,4.61,0,u,27.1,88.0,24.9,33.0,1010.6,985.2,0.0,32.0,17.0,7.0,42.0,0.0,0.0,0.0,0.0,4.7,5.5,113.0,113.0,10.4,0.0,0.43,27.9,28.2,28.1,28.0,0.104,0.104,0.093,0.106,u,4,True,2018
2018-04-08,29.4,26.1,36.7,32.1,2018-04-08T05:20,2018-04-08T17:20,23.51,8.5,0.0,13.3,29.5,4.52,0,u,26.9,89.0,24.8,32.9,1010.8,985.4,0.0,15.0,3.0,18.0,4.0,0.0,0.0,0.0,0.0,3.8,5.0,17.0,21.0,10.4,0.0,0.4,28.0,28.1,28.1,28.0,0.106,0.107,0.096,0.106,u,4,True,2018
2018-04-09,29.8,26.4,36.4,32.1,2018-04-09T05:20,2018-04-09T17:20,23.73,8.6,0.0,16.1,27.0,4.73,0,u,26.8,90.0,25.0,32.6,1012.4,987.0,0.0,52.0,25.0,16.0,65.0,0.0,0.0,0.0,0.0,6.7,7.7,106.0,101.0,18.4,0.0,0.36,28.1,28.2,28.2,28.1,0.105,0.107,0.095,0.106,u,4,True,2018
2018-04-10,29.8,27.2,35.9,31.7,2018-04-10T05:20,2018-04-10T17:19,23.2,1.4,0.0,17.3,27.0,4.71,0,u,27.6,86.0,25.1,32.6,1012.3,986.9,0.0,52.0,23.0,8.0,88.0,0.0,0.0,0.0,0.0,11.9,15.3,115.0,117.0,19.4,0.02,0.52,28.2,28.3,28.3,28.2,0.104,0.107,0.097,0.105,u,4,True,2018
2018-04-11,29.9,26.8,36.5,32.2,2018-04-11T05:20,2018-04-11T17:19,22.98,1.2,0.0,15.3,25.9,4.53,0,u,27.0,90.0,25.2,32.6,1011.4,986.0,0.0,32.0,6.0,23.0,42.0,0.0,0.0,0.0,0.0,8.2,10.0,131.0,131.0,13.3,0.0,0.36,28.1,28.3,28.2,28.1,0.101,0.102,0.096,0.105,u,4,True,2018
2018-04-12,29.6,26.7,37.5,32.4,2018-04-12T05:20,2018-04-12T17:19,22.49,2.9,0.0,11.9,23.8,4.42,0,u,27.7,88.0,25.6,34.0,1009.9,984.6,0.0,17.0,15.0,4.0,3.0,0.0,0.0,0.0,0.0,5.5,6.6,58.0,49.0,13.3,0.0,0.43,28.1,28.3,28.2,28.1,0.101,0.1,0.096,0.105,u,4,True,2018
2018-04-13,29.5,26.7,36.4,31.9,2018-04-13T05:20,2018-04-13T17:18,23.23,1.7,0.0,16.9,30.2,4.49,0,u,26.7,90.0,24.9,32.3,1011.3,985.9,0.0,46.0,12.0,12.0,93.0,0.0,0.0,0.0,0.0,6.8,8.4,90.0,97.0,17.6,0.0,0.35,28.0,28.1,28.1,28.0,0.105,0.103,0.096,0.105,u,4,True,2018
2018-04-14,30.6,27.1,37.6,32.5,2018-04-14T05:20,2018-04-14T17:18,24.67,0.4,0.0,15.0,25.6,4.91,0,u,27.8,91.0,26.1,33.6,1010.2,984.9,0.0,16.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,11.2,14.6,123.0,123.0,16.6,0.01,0.34,28.1,28.3,28.2,28.1,0.1,0.101,0.095,0.105,u,4,True,2018
2018-04-15,29.7,27.1,36.9,32.5,2018-04-15T05:20,2018-04-15T17:17,22.95,0.7,0.0,15.2,26.3,4.44,0,u,27.1,90.0,25.4,32.5,1009.1,983.8,0.0,38.0,25.0,26.0,0.0,0.0,0.0,0.0,0.0,10.7,13.9,110.0,115.0,20.2,0.01,0.35,28.2,28.3,28.2,28.1,0.095,0.098,0.095,0.105,u,4,True,2018
2018-04-16,29.8,26.7,37.0,32.1,2018-04-16T05:20,2018-04-16T17:17,22.73,2.7,0.0,15.6,25.6,4.5,0,u,27.5,88.0,25.3,33.0,1010.2,984.9,0.0,20.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,9.5,11.4,115.0,118.0,16.6,0.01,0.46,28.1,28.3,28.2,28.0,0.092,0.095,0.094,0.105,u,4,True,2018
2018-04-17,28.9,26.0,36.0,31.1,2018-04-17T05:20,2018-04-17T17:16,20.37,6.3,0.0,15.5,28.1,3.83,0,u,26.3,96.0,25.6,31.7,1011.3,985.8,0.0,16.0,9.0,12.0,3.0,0.0,0.0,0.0,0.0,11.2,13.5,130.0,132.0,18.0,0.0,0.14,28.1,28.3,28.2,28.0,0.098,0.094,0.093,0.105,u,4,True,2018
2018-04-18,29.7,26.7,36.5,32.1,2018-04-18T05:20,2018-04-18T17:16,23.25,1.0,0.0,15.4,26.6,4.53,0,u,27.0,89.0,25.1,32.8,1012.1,986.7,0.0,17.0,8.0,14.0,5.0,0.0,0.0,0.0,0.0,6.8,8.2,122.0,119.0,13.7,0.0,0.38,27.8,28.1,28.1,28.0,0.102,0.099,0.092,0.104,u,4,True,2018
2018-04-19,29.3,26.7,35.8,31.3,2018-04-19T05:20,2018-04-19T17:15,21.93,3.0,0.0,14.7,29.5,4.23,0,u,27.2,88.0,25.0,32.5,1011.0,985.6,0.0,38.0,5.0,24.0,62.0,0.0,0.0,0.0,0.0,9.5,12.1,115.0,117.0,14.4,0.01,0.45,27.8,28.1,28.1,27.9,0.098,0.098,0.091,0.104,u,4,True,2018
2018-04-20,29.5,26.5,37.2,32.4,2018-04-20T05:20,2018-04-20T17:15,22.46,1.4,0.0,13.0,21.2,4.38,0,u,27.1,91.0,25.5,33.6,1009.7,984.3,0.0,21.0,14.0,2.0,24.0,0.0,0.0,0.0,0.0,3.5,3.2,24.0,27.0,10.4,0.0,0.32,27.5,27.8,27.8,27.7,0.1,0.098,0.091,0.104,u,4,True,2018
2018-04-21,29.4,26.7,37.3,32.4,2018-04-21T05:20,2018-04-21T17:15,20.67,12.2,0.0,14.5,26.6,3.96,0,u,27.2,89.0,25.2,33.0,1010.7,985.3,0.0,23.0,2.0,12.0,47.0,0.0,0.0,0.0,0.0,6.9,8.4,99.0,100.0,12.6,0.0,0.41,27.6,27.9,27.9,27.8,0.099,0.098,0.091,0.104,u,4,True,2018
2018-04-22,29.5,26.5,36.8,32.4,2018-04-22T05:20,2018-04-22T17:14,21.21,8.1,0.0,15.5,28.1,4.17,0,u,27.1,91.0,25.4,33.6,1010.4,985.0,0.0,47.0,15.0,6.0,98.0,0.0,0.0,0.0,0.0,2.9,4.4,30.0,35.0,7.6,0.0,0.33,27.6,27.7,27.7,27.6,0.106,0.106,0.091,0.104,u,4,True,2018
2018-04-23,30.2,27.0,35.9,31.9,2018-04-23T05:20,2018-04-23T17:14,21.87,0.6,0.0,16.3,26.3,4.49,0,u,27.4,89.0,25.4,32.4,1009.9,984.6,0.0,38.0,9.0,6.0,88.0,0.0,0.0,0.0,0.0,13.2,17.2,107.0,106.0,22.0,0.01,0.4,27.2,27.4,27.4,27.3,0.106,0.107,0.094,0.104,u,4,True,2018
2018-04-24,29.3,26.8,34.7,31.7,2018-04-24T05:20,2018-04-24T17:13,21.77,0.0,0.0,19.6,29.9,4.25,0,u,27.4,88.0,25.2,32.5,1010.3,985.0,0.0,32.0,19.0,13.0,22.0,0.0,0.0,0.0,0.0,11.9,16.1,119.0,119.0,22.0,0.01,0.43,27.1,27.3,27.2,27.1,0.101,0.103,0.096,0.104,u,4,True,2018
2018-04-25,29.3,26.4,35.6,31.6,2018-04-25T05:20,2018-04-25T17:13,23.1,0.2,0.0,17.3,26.6,4.34,0,u,26.7,92.0,25.2,32.0,1011.3,985.9,0.0,49.0,17.0,7.0,98.0,0.0,0.0,0.0,0.0,10.9,13.7,117.0,117.0,16.9,0.0,0.3,27.0,27.3,27.3,27.2,0.096,0.099,0.096,0.104,u,4,True,2018
2018-04-26,29.2,26.2,35.7,31.0,2018-04-26T05:20,2018-04-26T17:13,20.67,0.8,0.0,11.9,20.5,4.15,0,u,27.0,88.0,24.8,32.4,1011.7,986.3,0.0,44.0,11.0,9.0,97.0,0.0,0.0,0.0,0.0,8.2,9.5,113.0,115.0,14.8,0.0,0.42,27.2,27.3,27.3,27.2,0.095,0.096,0.095,0.104,u,4,True,2018
2018-04-27,29.3,26.3,35.8,31.9,2018-04-27T05:20,2018-04-27T17:12,22.69,0.8,0.0,15.5,27.0,4.37,0,u,26.5,89.0,24.5,32.0,1011.6,986.2,0.0,38.0,24.0,24.0,8.0,0.0,0.0,0.0,0.0,6.0,7.8,107.0,103.0,12.2,0.0,0.38,26.7,27.1,27.2,27.1,0.092,0.094,0.095,0.103,u,4,True,2018
2018-04-28,28.8,26.2,34.0,30.7,2018-04-28T05:20,2018-04-28T17:12,21.86,0.0,0.0,18.3,30.2,4.36,0,u,26.8,89.0,24.8,31.8,1013.3,987.8,0.0,43.0,23.0,8.0,57.0,0.0,0.0,0.0,0.0,11.0,14.1,128.0,130.0,14.4,0.01,0.38,26.7,27.0,27.0,27.0,0.092,0.092,0.095,0.103,u,4,True,2018
2018-04-29,29.0,25.9,34.4,30.1,2018-04-29T05:20,2018-04-29T17:12,23.17,0.0,0.0,17.4,31.0,4.54,0,u,26.4,87.0,24.0,30.6,1013.4,987.9,0.0,18.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6,15.8,114.0,117.0,22.7,0.02,0.46,26.5,26.9,27.0,26.9,0.088,0.09,0.094,0.103,u,4,True,2018
2018-04-30,28.4,25.4,33.4,30.0,2018-04-30T05:20,2018-04-30T17:11,22.81,0.0,0.0,19.0,31.7,4.33,0,u,25.9,90.0,24.2,30.6,1012.1,986.6,0.0,26.0,28.0,0.0,4.0,0.0,0.0,0.0,0.0,10.2,13.6,108.0,112.0,20.2,0.0,0.33,26.2,26.6,26.7,26.7,0.083,0.088,0.093,0.103,u,4,True,2018
2018-05-01,28.7,25.4,34.0,29.7,2018-05-01T05:20,2018-05-01T17:11,22.74,0.0,0.0,17.7,30.6,4.48,0,u,25.9,89.0,23.9,30.5,1012.8,987.3,0.0,23.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,14.3,111.0,115.0,19.8,0.01,0.38,26.0,26.4,26.6,26.6,0.081,0.085,0.092,0.103,u,5,False,2018
2018-05-02,28.5,25.4,33.3,29.3,2018-05-02T05:20,2018-05-02T17:11,22.64,0.0,0.0,16.8,27.7,4.36,0,u,25.7,87.0,23.3,29.4,1013.9,988.3,0.0,44.0,17.0,1.0,92.0,0.0,0.0,0.0,0.0,12.7,16.2,119.0,122.0,22.0,0.02,0.44,25.8,26.3,26.5,26.5,0.078,0.083,0.091,0.103,u,5,False,2018
2018-05-03,28.4,25.2,32.9,29.5,2018-05-03T05:20,2018-05-03T17:10,22.06,0.0,0.0,18.8,33.1,4.24,0,u,25.6,84.0,22.7,29.9,1013.0,987.4,0.0,26.0,26.0,0.0,8.0,0.0,0.0,0.0,0.0,6.5,8.6,90.0,105.0,14.4,0.0,0.51,25.7,26.2,26.4,26.4,0.075,0.081,0.09,0.103,u,5,False,2018
2018-05-04,28.3,25.4,33.4,29.3,2018-05-04T05:20,2018-05-04T17:10,23.25,0.0,0.0,17.0,29.5,4.43,0,u,25.6,90.0,23.8,29.8,1013.3,987.7,0.0,17.0,10.0,0.0,28.0,0.0,0.0,0.0,0.0,11.8,15.3,113.0,117.0,22.7,0.01,0.34,25.9,26.4,26.6,26.6,0.072,0.079,0.089,0.103,u,5,False,2018
2018-05-05,28.9,25.8,34.9,30.4,2018-05-05T05:21,2018-05-05T17:10,22.99,0.0,0.0,14.8,28.1,4.41,0,u,25.8,91.0,24.2,30.7,1014.2,988.6,0.0,33.0,27.0,2.0,25.0,0.0,0.0,0.0,0.0,8.7,11.1,97.0,103.0,18.4,0.0,0.3,26.0,26.4,26.5,26.6,0.069,0.077,0.088,0.102,u,5,False,2018
2018-05-06,29.0,26.0,35.1,31.7,2018-05-06T05:21,2018-05-06T17:09,22.62,0.2,0.0,18.1,28.8,4.24,0,u,26.5,93.0,25.3,32.7,1014.9,989.4,0.0,26.0,23.0,8.0,0.0,0.0,0.0,0.0,0.0,5.1,8.2,86.0,105.0,13.7,0.0,0.25,26.3,26.6,26.6,26.7,0.067,0.075,0.087,0.102,u,5,False,2018
2018-05-07,29.1,26.1,34.4,31.0,2018-05-07T05:21,2018-05-07T17:09,23.14,0.0,0.0,19.8,32.0,4.42,0,u,26.5,92.0,25.1,31.7,1013.6,988.1,0.0,21.0,21.0,4.0,0.0,0.0,0.0,0.0,0.0,10.7,14.8,104.0,103.0,21.2,0.0,0.28,26.4,26.7,26.7,26.7,0.067,0.074,0.086,0.102,u,5,False,2018
2018-05-08,28.7,26.0,33.5,30.4,2018-05-08T05:21,2018-05-08T17:09,22.25,0.0,0.0,21.4,33.5,4.28,0,u,26.3,90.0,24.5,30.9,1013.0,987.5,0.0,27.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2,16.3,114.0,115.0,20.9,0.01,0.36,26.3,26.7,26.6,26.7,0.064,0.072,0.085,0.102,u,5,False,2018
2018-05-09,29.0,25.5,33.7,29.7,2018-05-09T05:21,2018-05-09T17:09,22.0,0.0,0.0,19.9,33.5,4.31,0,u,26.0,90.0,24.1,30.8,1013.0,987.5,0.0,16.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,12.9,113.0,117.0,18.7,0.0,0.35,26.2,26.7,26.7,26.7,0.062,0.07,0.084,0.102,u,5,False,2018
