time,temperature_2m_max (°C),temperature_2m_min (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),sunrise (iso8601),sunset (iso8601),shortwave_radiation_sum (MJ/m²),rain_sum (mm),snowfall_sum (cm),windspeed_10m_max (km/h),windgusts_10m_max (km/h),et0_fao_evapotranspiration (mm),elevation,city,temperature_2m (°C)_max,relativehumidity_2m (%)_max,dewpoint_2m (°C)_max,apparent_temperature (°C)_max,pressure_msl (hPa)_max,surface_pressure (hPa)_max,snowfall (cm)_max,cloudcover (%)_max,cloudcover_low (%)_max,cloudcover_mid (%)_max,cloudcover_high (%)_max,shortwave_radiation (W/m²)_max,direct_radiation (W/m²)_max,diffuse_radiation (W/m²)_max,direct_normal_irradiance (W/m²)_max,windspeed_10m (km/h)_max,windspeed_100m (km/h)_max,winddirection_10m (°)_max,winddirection_100m (°)_max,windgusts_10m (km/h)_max,et0_fao_evapotranspiration (mm)_max,vapor_pressure_deficit (kPa)_max,soil_temperature_0_to_7cm (°C)_max,soil_temperature_7_to_28cm (°C)_max,soil_temperature_28_to_100cm (°C)_max,soil_temperature_100_to_255cm (°C)_max,soil_moisture_0_to_7cm (m³/m³)_max,soil_moisture_7_to_28cm (m³/m³)_max,soil_moisture_28_to_100cm (m³/m³)_max,soil_moisture_100_to_255cm (m³/m³)_max,city_max,temperature_2m (°C)_min,relativehumidity_2m (%)_min,dewpoint_2m (°C)_min,apparent_temperature (°C)_min,pressure_msl (hPa)_min,surface_pressure (hPa)_min,snowfall (cm)_min,cloudcover (%)_min,cloudcover_low (%)_min,cloudcover_mid (%)_min,cloudcover_high (%)_min,shortwave_radiation (W/m²)_min,direct_radiation (W/m²)_min,diffuse_radiation (W/m²)_min,direct_normal_irradiance (W/m²)_min,windspeed_10m (km/h)_min,windspeed_100m (km/h)_min,winddirection_10m (°)_min,winddirection_100m (°)_min,windgusts_10m (km/h)_min,et0_fao_evapotranspiration (mm)_min,vapor_pressure_deficit (kPa)_min,soil_temperature_0_to_7cm (°C)_min,soil_temperature_7_to_28cm (°C)_min,soil_temperature_28_to_100cm (°C)_min,soil_temperature_100_to_255cm (°C)_min,soil_moisture_0_to_7cm (m³/m³)_min,soil_moisture_7_to_28cm (m³/m³)_min,soil_moisture_28_to_100cm (m³/m³)_min,soil_moisture_100_to_255cm (m³/m³)_min,city_min,month,rainy,year
2018-02-05,30.0,23.8,37.5,27.8,2018-02-05T06:46,2018-02-05T18:44,21.33,0.6,0.0,11.1,28.1,4.27,5,lh,28.3,98.0,23.6,37.5,1015.1,1016.8,0.0,72.0,67.0,40.0,23.0,904.0,745.0,180.0,767.7,11.1,13.5,196.0,190.0,28.1,0.64,0.99,29.3,26.8,26.1,26.0,0.395,0.398,0.414,0.441,lh,22.8,74.0,21.9,27.8,1010.7,1012.4,0.0,11.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.8,1.8,32.0,42.0,10.1,0.0,0.07,24.1,25.7,26.1,26.0,0.386,0.391,0.411,0.441,lh,2,True,2018
2018-02-06,28.9,23.7,33.1,27.8,2018-02-06T06:46,2018-02-06T18:44,17.49,1.0,0.0,15.6,29.9,3.68,5,lh,27.2,87.0,22.4,33.1,1014.6,1016.3,0.0,76.0,30.0,88.0,6.0,619.0,456.0,243.0,599.8,15.6,19.8,184.0,187.0,29.9,0.45,1.07,27.5,26.5,26.1,26.0,0.386,0.391,0.41,0.441,lh,23.6,70.0,20.8,27.8,1010.5,1012.2,0.0,11.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,3.8,4.2,70.0,69.0,9.0,0.0,0.4,24.3,25.8,26.1,26.0,0.38,0.385,0.407,0.44,lh,2,True,2018
2018-02-07,29.3,23.5,34.3,26.8,2018-02-07T06:46,2018-02-07T18:44,20.71,0.2,0.0,11.8,24.8,4.24,5,lh,28.2,90.0,22.5,34.3,1013.7,1015.4,0.0,74.0,59.0,52.0,19.0,822.0,611.0,211.0,679.2,11.8,14.8,216.0,223.0,24.8,0.59,1.25,28.8,26.6,26.1,26.0,0.38,0.385,0.407,0.44,lh,22.7,67.0,21.0,26.8,1009.5,1011.2,0.0,14.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,2.8,2.9,52.0,53.0,8.6,0.0,0.28,23.5,25.3,26.1,26.0,0.368,0.378,0.404,0.44,lh,2,True,2018
2018-02-08,29.5,23.4,34.8,27.6,2018-02-08T06:46,2018-02-08T18:44,20.45,0.2,0.0,12.2,24.5,4.22,5,lh,28.6,94.0,22.9,34.8,1013.3,1015.0,0.0,96.0,78.0,51.0,16.0,821.0,622.0,232.0,672.7,12.2,15.6,201.0,195.0,24.5,0.6,1.28,29.1,26.8,26.1,26.0,0.37,0.378,0.404,0.44,lh,23.2,67.0,21.7,27.6,1008.5,1010.2,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.9,60.0,59.0,8.6,0.0,0.18,23.7,25.6,26.1,26.0,0.358,0.371,0.401,0.439,lh,2,True,2018
2018-02-09,30.1,22.9,35.6,26.5,2018-02-09T06:46,2018-02-09T18:44,22.01,0.0,0.0,15.3,29.9,4.51,5,lh,28.4,94.0,22.8,35.6,1012.9,1014.6,0.0,73.0,48.0,37.0,63.0,877.0,662.0,253.0,710.3,15.3,19.0,185.0,177.0,29.9,0.64,1.19,29.2,26.9,26.1,26.0,0.361,0.371,0.401,0.439,lh,23.4,69.0,21.9,26.5,1008.7,1010.4,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,4.5,60.0,59.0,7.9,0.0,0.19,24.1,25.8,26.1,26.0,0.352,0.364,0.397,0.439,lh,2,True,2018
2018-02-10,29.6,23.7,35.5,27.9,2018-02-10T06:46,2018-02-10T18:44,21.43,0.8,0.0,13.5,25.9,4.38,5,lh,28.8,96.0,23.0,35.5,1014.4,1016.1,0.0,61.0,38.0,36.0,97.0,860.0,655.0,270.0,741.8,13.5,17.1,222.0,234.0,25.9,0.62,1.37,29.2,26.8,26.2,26.0,0.354,0.364,0.397,0.439,lh,22.6,65.0,21.3,27.9,1010.0,1011.7,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.5,51.0,52.0,9.4,0.0,0.1,23.7,25.6,26.1,26.0,0.344,0.358,0.394,0.438,lh,2,True,2018
2018-02-11,30.0,22.2,36.2,25.8,2018-02-11T06:46,2018-02-11T18:44,22.1,0.0,0.0,11.2,25.2,4.55,5,lh,28.9,95.0,22.7,36.2,1014.6,1016.3,0.0,80.0,72.0,8.0,93.0,837.0,630.0,268.0,758.3,11.2,14.3,357.0,360.0,25.2,0.62,1.41,29.4,26.8,26.2,26.0,0.348,0.358,0.394,0.438,lh,21.9,64.0,20.8,25.8,1010.4,1012.1,0.0,14.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,1.1,1.1,19.0,10.0,7.6,0.0,0.14,22.9,25.4,26.1,26.0,0.334,0.351,0.391,0.437,lh,2,True,2018
2018-02-12,30.6,22.3,36.2,25.3,2018-02-12T06:46,2018-02-12T18:45,24.32,0.0,0.0,12.3,25.9,5.07,5,lh,29.3,94.0,22.3,36.2,1016.1,1017.8,0.0,63.0,58.0,29.0,87.0,994.0,867.0,173.0,889.5,12.3,19.2,221.0,231.0,25.9,0.72,1.54,29.6,26.6,26.2,26.0,0.336,0.351,0.391,0.437,lh,21.4,62.0,19.9,25.3,1011.2,1012.9,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,6.6,83.0,84.0,10.8,0.0,0.15,22.3,25.0,26.1,26.0,0.32,0.344,0.387,0.437,lh,2,True,2018
2018-02-13,31.0,22.2,37.0,25.9,2018-02-13T06:45,2018-02-13T18:45,24.5,0.2,0.0,13.8,26.6,5.14,5,lh,29.7,90.0,22.9,37.0,1015.7,1017.4,0.0,56.0,54.0,17.0,25.0,986.0,860.0,177.0,923.0,13.8,20.2,201.0,187.0,26.6,0.73,1.59,30.2,27.0,26.1,26.0,0.323,0.344,0.387,0.437,lh,22.5,62.0,20.2,25.9,1011.8,1013.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,3.8,67.0,68.0,6.5,0.0,0.27,23.4,25.5,26.1,26.0,0.309,0.336,0.383,0.436,lh,2,True,2018
2018-02-14,30.9,24.1,36.8,28.6,2018-02-14T06:45,2018-02-14T18:45,21.87,1.8,0.0,10.2,25.2,4.5,5,lh,29.0,97.0,23.5,36.8,1016.6,1018.3,0.0,82.0,51.0,45.0,89.0,928.0,773.0,223.0,796.7,10.2,12.5,221.0,225.0,25.2,0.69,1.31,29.7,26.8,26.2,26.0,0.329,0.336,0.383,0.436,lh,22.4,67.0,21.9,28.6,1011.8,1013.5,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.1,1.6,37.0,39.0,6.1,0.0,0.09,23.7,25.7,26.1,26.0,0.311,0.332,0.381,0.435,lh,2,True,2018
2018-02-15,31.0,23.7,37.1,27.4,2018-02-15T06:45,2018-02-15T18:45,23.61,0.0,0.0,12.9,29.5,4.94,5,lh,29.6,95.0,23.7,37.1,1016.5,1018.2,0.0,68.0,75.0,35.0,84.0,932.0,765.0,170.0,816.2,12.9,15.9,360.0,360.0,29.5,0.69,1.36,30.4,27.1,26.2,26.0,0.329,0.333,0.381,0.435,lh,23.3,67.0,22.3,27.4,1011.3,1013.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,4.8,7.0,6.0,6.1,0.0,0.15,24.0,25.7,26.1,26.0,0.32,0.328,0.378,0.435,lh,2,True,2018
2018-02-16,31.1,24.4,36.9,28.5,2018-02-16T06:45,2018-02-16T18:45,21.43,0.1,0.0,14.8,30.6,4.55,5,lh,29.1,98.0,23.5,36.9,1014.4,1016.1,0.0,49.0,32.0,33.0,37.0,927.0,783.0,186.0,780.1,14.8,19.2,346.0,348.0,30.6,0.68,1.14,30.0,27.1,26.2,26.0,0.323,0.329,0.378,0.435,lh,22.9,71.0,22.5,28.5,1009.5,1011.2,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.6,5.8,245.0,259.0,6.5,0.0,0.06,24.0,25.8,26.2,26.0,0.318,0.324,0.375,0.434,lh,2,True,2018
2018-02-17,31.1,24.4,36.5,28.1,2018-02-17T06:45,2018-02-17T18:45,22.02,0.0,0.0,15.0,29.9,4.64,5,lh,29.1,94.0,24.5,36.5,1012.5,1014.2,0.0,48.0,24.0,49.0,58.0,843.0,689.0,155.0,788.9,15.0,19.1,349.0,349.0,29.9,0.63,1.27,29.8,27.2,26.3,26.0,0.323,0.325,0.375,0.434,lh,23.7,68.0,22.6,28.1,1008.2,1009.9,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,5.1,255.0,264.0,6.1,0.0,0.17,24.5,26.0,26.2,26.0,0.318,0.32,0.372,0.433,lh,2,True,2018
2018-02-18,31.3,24.1,37.9,28.4,2018-02-18T06:45,2018-02-18T18:45,22.98,0.0,0.0,10.6,24.1,4.8,5,lh,29.6,98.0,23.9,37.9,1011.2,1012.9,0.0,42.0,27.0,19.0,76.0,910.0,738.0,221.0,784.2,10.6,13.2,348.0,353.0,24.1,0.68,1.35,30.3,27.3,26.3,26.0,0.32,0.321,0.372,0.433,lh,22.5,68.0,22.1,28.4,1007.6,1009.3,0.0,11.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.3,1.3,8.0,8.0,5.4,0.0,0.07,23.8,25.8,26.2,26.0,0.313,0.317,0.37,0.433,lh,2,True,2018
2018-02-19,31.6,23.7,37.1,28.5,2018-02-19T06:44,2018-02-19T18:45,23.32,0.0,0.0,13.2,27.4,4.94,5,lh,29.7,98.0,23.8,37.1,1011.3,1013.0,0.0,66.0,68.0,16.0,89.0,938.0,793.0,198.0,851.8,13.2,16.1,360.0,360.0,27.4,0.7,1.45,30.3,27.3,26.3,26.1,0.316,0.318,0.37,0.433,lh,22.8,65.0,22.5,28.5,1007.3,1009.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.1,2.0,3.0,7.9,0.0,0.04,24.0,25.9,26.3,26.0,0.306,0.313,0.367,0.432,lh,2,True,2018
2018-02-20,31.9,23.3,37.7,27.8,2018-02-20T06:44,2018-02-20T18:45,23.64,0.0,0.0,10.5,22.7,4.98,5,lh,29.8,96.0,23.3,37.7,1011.0,1012.7,0.0,46.0,21.0,10.0,99.0,911.0,740.0,264.0,808.7,10.5,13.0,315.0,343.0,22.7,0.69,1.51,30.4,27.2,26.3,26.1,0.308,0.314,0.367,0.432,lh,22.3,64.0,21.4,27.8,1005.9,1007.6,0.0,20.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,1.0,1.3,9.0,11.0,6.5,0.0,0.11,23.5,25.9,26.3,26.1,0.295,0.309,0.364,0.431,lh,2,True,2018
2018-02-21,32.1,23.9,38.4,28.6,2018-02-21T06:44,2018-02-21T18:45,19.44,2.4,0.0,9.7,25.9,4.12,5,lh,29.3,97.0,23.9,38.4,1009.6,1011.3,0.0,72.0,27.0,59.0,100.0,845.0,664.0,243.0,753.3,9.7,11.5,350.0,347.0,25.9,0.65,1.25,30.0,27.0,26.4,26.1,0.365,0.309,0.364,0.431,lh,23.2,69.0,22.3,28.6,1006.3,1008.0,0.0,26.0,0.0,2.0,43.0,0.0,0.0,0.0,0.0,1.1,1.0,29.0,30.0,7.2,0.0,0.09,23.8,25.8,26.3,26.1,0.294,0.306,0.363,0.431,lh,2,True,2018
2018-02-22,30.4,24.7,37.5,29.5,2018-02-22T06:44,2018-02-22T18:45,14.9,5.9,0.0,8.1,19.1,3.14,5,lh,27.4,99.0,24.4,37.5,1011.3,1013.0,0.0,89.0,51.0,62.0,100.0,683.0,370.0,344.0,347.8,8.1,10.5,360.0,360.0,19.1,0.52,0.65,28.3,26.5,26.4,26.1,0.438,0.34,0.363,0.431,lh,22.9,82.0,22.6,29.5,1006.1,1007.8,0.0,38.0,0.0,4.0,88.0,0.0,0.0,0.0,0.0,0.7,0.7,8.0,7.0,6.5,0.0,0.03,24.3,25.8,26.3,26.1,0.366,0.309,0.362,0.43,lh,2,True,2018
2018-02-23,29.0,23.9,34.5,27.8,2018-02-23T06:43,2018-02-23T18:45,17.82,3.5,0.0,10.2,24.5,3.6,5,lh,28.4,99.0,25.1,34.5,1012.3,1014.0,0.0,100.0,70.0,52.0,100.0,772.0,463.0,397.0,476.1,10.2,14.9,357.0,360.0,24.5,0.55,0.83,29.0,26.6,26.3,26.1,0.442,0.367,0.362,0.43,lh,23.0,78.0,22.5,27.8,1007.7,1009.4,0.0,36.0,2.0,8.0,93.0,0.0,0.0,0.0,0.0,1.1,0.8,6.0,8.0,4.7,0.0,0.03,24.3,25.6,26.3,26.1,0.393,0.342,0.361,0.43,lh,2,True,2018
2018-02-24,30.9,24.5,36.2,28.8,2018-02-24T06:43,2018-02-24T18:45,18.08,4.0,0.0,14.6,29.2,3.9,5,lh,29.4,98.0,24.2,36.2,1012.3,1014.0,0.0,66.0,33.0,18.0,100.0,764.0,478.0,362.0,529.2,14.6,18.1,210.0,212.0,29.2,0.58,1.25,29.3,26.7,26.3,26.1,0.419,0.374,0.361,0.43,lh,23.1,69.0,22.7,28.8,1008.4,1010.1,0.0,30.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,2.9,4.7,76.0,78.0,8.3,0.0,0.06,24.4,25.7,26.3,26.1,0.39,0.368,0.36,0.429,lh,2,True,2018
2018-02-25,28.7,24.8,34.7,29.8,2018-02-25T06:43,2018-02-25T18:45,17.17,5.4,0.0,12.3,27.0,3.39,5,lh,28.4,97.0,24.7,34.7,1012.4,1014.1,0.0,100.0,59.0,100.0,100.0,783.0,419.0,392.0,414.8,12.3,15.5,183.0,168.0,27.0,0.54,0.97,28.8,26.6,26.3,26.1,0.444,0.39,0.36,0.429,lh,23.1,75.0,22.6,29.8,1007.8,1009.5,0.0,14.0,1.0,0.0,34.0,0.0,0.0,0.0,0.0,2.2,3.3,80.0,62.0,8.3,0.0,0.09,24.2,25.8,26.2,26.1,0.402,0.375,0.36,0.428,lh,2,True,2018
2018-02-26,30.2,24.6,35.9,29.1,2018-02-26T06:43,2018-02-26T18:45,20.79,2.9,0.0,12.4,27.7,4.23,5,lh,28.8,95.0,23.8,35.9,1011.7,1013.4,0.0,81.0,48.0,47.0,100.0,810.0,665.0,303.0,751.1,12.4,15.6,189.0,185.0,27.7,0.59,1.13,29.1,26.8,26.3,26.1,0.416,0.393,0.36,0.428,lh,23.3,71.0,22.4,29.1,1007.5,1009.2,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.6,4.8,45.0,52.0,7.9,0.0,0.15,24.1,25.7,26.2,26.1,0.398,0.388,0.359,0.428,lh,2,True,2018
2018-02-27,30.5,24.6,37.7,29.4,2018-02-27T06:42,2018-02-27T18:45,21.5,1.2,0.0,10.2,25.9,4.3,5,lh,28.3,98.0,24.8,37.7,1011.7,1013.4,0.0,70.0,36.0,39.0,97.0,864.0,665.0,199.0,680.3,10.2,12.4,232.0,234.0,25.9,0.62,0.79,29.2,26.9,26.3,26.1,0.404,0.388,0.36,0.428,lh,22.9,79.0,22.5,29.4,1006.3,1008.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5,1.6,41.0,42.0,7.9,0.0,0.06,24.0,25.7,26.2,26.1,0.392,0.384,0.359,0.427,lh,2,True,2018
2018-02-28,31.6,24.0,38.9,28.5,2018-02-28T06:42,2018-02-28T18:45,23.49,0.0,0.0,10.2,24.5,4.89,5,lh,29.9,99.0,24.3,38.9,1011.9,1013.6,0.0,73.0,29.0,57.0,100.0,1009.0,866.0,174.0,860.5,10.2,11.9,343.0,349.0,24.5,0.76,1.4,30.0,27.1,26.3,26.1,0.407,0.387,0.359,0.427,lh,22.5,67.0,22.1,28.5,1006.9,1008.6,0.0,8.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,1.8,2.6,12.0,15.0,7.6,0.0,0.04,24.0,25.7,26.2,26.1,0.387,0.381,0.358,0.427,lh,2,True,2018
2018-03-01,30.8,24.4,37.2,28.6,2018-03-01T06:42,2018-03-01T18:45,19.94,3.7,0.0,9.8,23.4,4.16,5,lh,29.0,96.0,24.1,37.2,1011.1,1012.8,0.0,59.0,19.0,32.0,100.0,834.0,591.0,295.0,655.2,9.8,12.2,350.0,356.0,23.4,0.62,1.08,29.7,27.1,26.3,26.1,0.413,0.382,0.358,0.427,lh,24.0,73.0,23.0,28.6,1007.3,1009.0,0.0,32.0,0.0,3.0,96.0,0.0,0.0,0.0,0.0,2.6,3.1,7.0,7.0,6.5,0.0,0.14,24.8,26.0,26.3,26.1,0.387,0.379,0.358,0.426,lh,3,True,2018
2018-03-02,30.5,24.2,36.8,28.6,2018-03-02T06:41,2018-03-02T18:45,20.66,1.1,0.0,10.4,24.5,4.26,5,lh,29.5,98.0,24.7,36.8,1010.7,1012.4,0.0,100.0,77.0,34.0,100.0,857.0,622.0,255.0,677.0,10.4,13.0,329.0,324.0,24.5,0.63,1.19,29.9,27.2,26.3,26.1,0.407,0.384,0.358,0.426,lh,23.3,71.0,22.9,28.6,1006.2,1007.9,0.0,29.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.1,1.5,9.0,5.0,6.8,0.0,0.07,24.2,25.9,26.3,26.1,0.387,0.379,0.357,0.426,lh,3,True,2018
2018-03-03,31.8,24.8,37.9,29.8,2018-03-03T06:41,2018-03-03T18:45,22.43,0.0,0.0,8.4,22.3,4.82,5,lh,29.1,96.0,24.2,37.9,1010.9,1012.6,0.0,78.0,32.0,36.0,100.0,857.0,658.0,234.0,689.2,8.4,13.5,357.0,355.0,22.3,0.65,1.07,29.8,27.5,26.4,26.1,0.386,0.379,0.357,0.426,lh,23.8,73.0,22.8,29.8,1006.2,1007.9,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.7,5.5,8.0,7.0,7.2,0.0,0.13,24.4,26.0,26.3,26.1,0.378,0.373,0.356,0.425,lh,3,True,2018
2018-03-04,31.7,24.7,37.7,28.9,2018-03-04T06:41,2018-03-04T18:45,22.31,0.3,0.0,13.9,31.0,4.76,5,lh,29.9,96.0,24.0,37.7,1010.8,1012.5,0.0,70.0,28.0,37.0,100.0,882.0,693.0,220.0,710.9,13.9,17.9,352.0,351.0,31.0,0.67,1.31,30.5,27.6,26.5,26.1,0.382,0.374,0.356,0.425,lh,24.2,69.0,22.6,28.9,1006.7,1008.4,0.0,23.0,2.0,8.0,13.0,0.0,0.0,0.0,0.0,4.7,5.4,239.0,239.0,9.4,0.0,0.13,24.7,26.3,26.4,26.1,0.37,0.367,0.355,0.425,lh,3,True,2018
2018-03-05,30.9,24.7,38.5,29.5,2018-03-05T06:40,2018-03-05T18:45,21.38,0.8,0.0,9.1,24.5,4.39,5,lh,29.5,98.0,25.8,38.5,1011.6,1013.3,0.0,71.0,36.0,44.0,97.0,840.0,617.0,251.0,643.2,9.1,10.9,346.0,345.0,24.5,0.63,0.87,30.3,27.5,26.5,26.1,0.41,0.368,0.355,0.424,lh,23.6,78.0,23.1,29.5,1007.2,1008.9,0.0,25.0,1.0,7.0,31.0,0.0,0.0,0.0,0.0,3.8,5.8,4.0,3.0,6.1,0.0,0.06,24.6,26.3,26.5,26.1,0.372,0.364,0.355,0.424,lh,3,True,2018
2018-03-06,30.8,23.8,36.7,28.1,2018-03-06T06:40,2018-03-06T18:45,21.1,4.0,0.0,10.5,29.2,4.37,5,lh,28.8,99.0,25.2,36.7,1011.9,1013.6,0.0,93.0,66.0,49.0,100.0,852.0,650.0,204.0,670.2,10.5,13.0,356.0,357.0,29.2,0.63,0.99,29.6,27.2,26.5,26.1,0.424,0.375,0.355,0.424,lh,23.1,75.0,22.9,28.1,1007.5,1009.2,0.0,29.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,2.3,2.8,5.0,4.0,6.5,0.0,0.03,24.4,26.1,26.5,26.1,0.387,0.368,0.354,0.423,lh,3,True,2018
2018-03-07,31.0,24.4,36.6,29.1,2018-03-07T06:39,2018-03-07T18:45,18.44,1.6,0.0,11.6,26.3,3.88,5,lh,28.4,96.0,25.5,36.6,1011.6,1013.3,0.0,89.0,38.0,43.0,100.0,751.0,450.0,306.0,471.0,11.6,14.2,360.0,360.0,26.3,0.56,0.79,29.0,26.9,26.5,26.1,0.428,0.384,0.354,0.423,lh,23.5,80.0,22.0,29.1,1006.3,1008.0,0.0,30.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.4,1.6,26.0,2.0,4.0,0.0,0.1,24.0,25.8,26.5,26.1,0.396,0.375,0.354,0.423,lh,3,True,2018
2018-03-08,31.5,24.5,36.9,29.4,2018-03-08T06:39,2018-03-08T18:44,18.86,0.0,0.0,12.0,31.7,4.13,5,lh,29.8,97.0,24.8,36.9,1010.6,1012.3,0.0,87.0,30.0,53.0,100.0,764.0,422.0,438.0,515.7,12.0,14.8,204.0,197.0,31.7,0.59,1.27,29.4,27.0,26.5,26.1,0.411,0.387,0.354,0.423,lh,23.6,69.0,22.9,29.4,1006.2,1007.9,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.3,2.9,54.0,56.0,6.5,0.0,0.08,24.4,25.8,26.4,26.1,0.389,0.382,0.353,0.423,lh,3,True,2018
2018-03-09,31.2,23.8,37.0,28.5,2018-03-09T06:39,2018-03-09T18:44,21.48,1.0,0.0,11.9,27.7,4.52,5,lh,29.4,99.0,24.1,37.0,1010.9,1012.6,0.0,60.0,24.0,33.0,92.0,874.0,674.0,219.0,701.3,11.9,14.5,241.0,307.0,27.7,0.65,1.28,29.5,27.0,26.5,26.1,0.391,0.382,0.354,0.423,lh,23.0,69.0,22.7,28.5,1006.7,1008.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,1.6,61.0,60.0,7.6,0.0,0.03,23.9,25.7,26.4,26.1,0.383,0.376,0.353,0.422,lh,3,True,2018
2018-03-10,31.3,23.9,36.9,28.6,2018-03-10T06:38,2018-03-10T18:44,18.28,0.0,0.0,12.6,33.5,4.01,5,lh,29.2,96.0,24.7,36.9,1011.8,1013.5,0.0,73.0,33.0,26.0,100.0,805.0,442.0,369.0,428.6,12.6,15.7,198.0,196.0,33.5,0.6,1.13,29.3,27.0,26.4,26.2,0.384,0.376,0.353,0.422,lh,23.4,72.0,22.7,28.6,1007.6,1009.3,0.0,20.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,1.8,3.4,55.0,48.0,8.3,0.0,0.11,24.3,25.8,26.4,26.1,0.371,0.37,0.352,0.421,lh,3,True,2018
2018-03-11,31.9,24.5,38.0,29.1,2018-03-11T06:38,2018-03-11T18:44,21.73,0.0,0.0,14.8,28.8,4.86,5,lh,29.9,95.0,24.2,38.0,1012.6,1014.3,0.0,59.0,20.0,19.0,100.0,896.0,630.0,304.0,648.7,14.8,19.1,194.0,186.0,28.8,0.68,1.45,30.3,27.5,26.5,26.2,0.371,0.37,0.352,0.421,lh,23.8,66.0,22.8,29.1,1007.8,1009.5,0.0,30.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,3.3,5.5,77.0,72.0,5.8,0.0,0.16,24.7,26.2,26.4,26.2,0.354,0.361,0.351,0.421,lh,3,True,2018
2018-03-12,31.3,24.1,36.7,28.8,2018-03-12T06:38,2018-03-12T18:44,22.62,0.1,0.0,11.4,27.4,4.74,5,lh,29.4,97.0,24.0,36.7,1013.1,1014.8,0.0,66.0,25.0,35.0,100.0,881.0,735.0,188.0,746.1,11.4,13.8,315.0,270.0,27.4,0.66,1.35,30.2,27.5,26.5,26.2,0.357,0.361,0.351,0.421,lh,22.8,67.0,22.2,28.8,1008.8,1010.5,0.0,9.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,1.5,2.2,18.0,9.0,5.8,0.0,0.08,24.3,26.4,26.5,26.2,0.349,0.354,0.349,0.42,lh,3,True,2018
2018-03-13,31.0,22.9,37.4,27.2,2018-03-13T06:37,2018-03-13T18:44,22.52,1.1,0.0,9.1,22.0,4.67,5,lh,29.7,100.0,24.1,37.4,1013.1,1014.8,0.0,57.0,33.0,32.0,82.0,820.0,664.0,201.0,733.6,9.1,10.9,360.0,360.0,22.0,0.61,1.33,30.2,27.4,26.5,26.2,0.349,0.354,0.349,0.42,lh,22.5,67.0,22.4,27.2,1008.4,1010.1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.2,35.0,37.0,6.1,0.0,0.01,24.1,26.0,26.5,26.2,0.337,0.346,0.348,0.42,lh,3,True,2018
2018-03-14,33.4,23.0,39.7,27.4,2018-03-14T06:37,2018-03-14T18:44,26.33,0.0,0.0,12.7,29.2,5.62,5,lh,30.6,99.0,24.4,39.7,1011.7,1013.4,0.0,56.0,59.0,6.0,66.0,1028.0,891.0,138.0,913.7,12.7,15.6,326.0,207.0,29.2,0.8,1.64,31.2,27.8,26.6,26.2,0.338,0.346,0.348,0.42,lh,22.8,63.0,22.6,27.4,1007.2,1008.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.8,13.0,21.0,4.0,0.0,0.03,24.2,26.1,26.5,26.2,0.319,0.337,0.346,0.419,lh,3,True,2018
