time,temperature_2m_max (°C),temperature_2m_min (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),sunrise (iso8601),sunset (iso8601),shortwave_radiation_sum (MJ/m²),rain_sum (mm),snowfall_sum (cm),windspeed_10m_max (km/h),windgusts_10m_max (km/h),et0_fao_evapotranspiration (mm)_x,elevation,city_x,temperature_2m (°C),relativehumidity_2m (%),dewpoint_2m (°C),apparent_temperature (°C),pressure_msl (hPa),surface_pressure (hPa),snowfall (cm),cloudcover (%),cloudcover_low (%),cloudcover_mid (%),cloudcover_high (%),shortwave_radiation (W/m²),direct_radiation (W/m²),diffuse_radiation (W/m²),direct_normal_irradiance (W/m²),windspeed_10m (km/h),windspeed_100m (km/h),winddirection_10m (°),winddirection_100m (°),windgusts_10m (km/h),et0_fao_evapotranspiration (mm)_y,vapor_pressure_deficit (kPa),soil_temperature_0_to_7cm (°C),soil_temperature_7_to_28cm (°C),soil_temperature_28_to_100cm (°C),soil_temperature_100_to_255cm (°C),soil_moisture_0_to_7cm (m³/m³),soil_moisture_7_to_28cm (m³/m³),soil_moisture_28_to_100cm (m³/m³),soil_moisture_100_to_255cm (m³/m³),city_y,month
2018-03-05,30.9,24.7,38.5,29.5,2018-03-05T06:40,2018-03-05T18:45,21.38,0.8,0.0,9.1,24.5,4.39,5,lh,24.6,96.0,23.9,31.5,1009.8,1011.5,0.0,34.0,16.0,8.0,50.0,0.0,0.0,0.0,0.0,5.4,8.0,250.0,265.0,9.0,0.0,0.13,25.7,27.2,26.5,26.1,0.373,0.367,0.355,0.424,lh,2018
2018-03-06,30.8,23.8,36.7,28.1,2018-03-06T06:40,2018-03-06T18:45,21.1,4.0,0.0,10.5,29.2,4.37,5,lh,24.7,93.0,23.4,30.8,1010.4,1012.1,0.0,36.0,0.0,13.0,94.0,0.0,0.0,0.0,0.0,4.7,6.4,266.0,286.0,6.5,0.0,0.22,25.2,27.0,26.5,26.1,0.399,0.368,0.355,0.424,lh,2018
2018-03-07,31.0,24.4,36.6,29.1,2018-03-07T06:39,2018-03-07T18:45,18.44,1.6,0.0,11.6,26.3,3.88,5,lh,24.0,95.0,23.1,30.8,1010.7,1012.4,0.0,33.0,1.0,4.0,98.0,0.0,0.0,0.0,0.0,3.1,4.1,225.0,225.0,6.8,0.0,0.16,24.9,26.7,26.5,26.1,0.409,0.375,0.354,0.423,lh,2018
2018-03-08,31.5,24.5,36.9,29.4,2018-03-08T06:39,2018-03-08T18:44,18.86,0.0,0.0,12.0,31.7,4.13,5,lh,24.2,96.0,23.6,31.6,1010.3,1012.0,0.0,34.0,4.0,1.0,99.0,0.0,0.0,0.0,0.0,3.5,4.9,204.0,197.0,7.9,0.0,0.11,25.1,26.5,26.5,26.1,0.411,0.385,0.354,0.423,lh,2018
2018-03-09,31.2,23.8,37.0,28.5,2018-03-09T06:39,2018-03-09T18:44,21.48,1.0,0.0,11.9,27.7,4.52,5,lh,24.1,96.0,23.3,31.6,1009.5,1011.2,0.0,6.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,3.6,5.5,180.0,157.0,8.6,0.0,0.13,24.8,26.5,26.5,26.1,0.391,0.382,0.353,0.423,lh,2018
2018-03-10,31.3,23.9,36.9,28.6,2018-03-10T06:38,2018-03-10T18:44,18.28,0.0,0.0,12.6,33.5,4.01,5,lh,24.2,94.0,23.1,28.6,1010.5,1012.2,0.0,20.0,0.0,1.0,64.0,0.0,0.0,0.0,0.0,9.4,15.7,198.0,196.0,9.4,0.0,0.19,24.9,26.7,26.4,26.1,0.384,0.376,0.353,0.422,lh,2018
2018-03-11,31.9,24.5,38.0,29.1,2018-03-11T06:38,2018-03-11T18:44,21.73,0.0,0.0,14.8,28.8,4.86,5,lh,25.6,90.0,23.8,31.2,1010.8,1012.5,0.0,30.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,9.1,14.6,173.0,164.0,16.6,0.01,0.34,26.0,26.8,26.4,26.2,0.371,0.37,0.352,0.421,lh,2018
2018-03-12,31.3,24.1,36.7,28.8,2018-03-12T06:38,2018-03-12T18:44,22.62,0.1,0.0,11.4,27.4,4.74,5,lh,25.3,92.0,23.9,30.9,1012.1,1013.8,0.0,42.0,6.0,13.0,95.0,0.0,0.0,0.0,0.0,6.5,10.5,183.0,172.0,12.6,0.0,0.25,26.0,27.2,26.5,26.2,0.357,0.361,0.351,0.421,lh,2018
2018-03-13,31.0,22.9,37.4,27.2,2018-03-13T06:37,2018-03-13T18:44,22.52,1.1,0.0,9.1,22.0,4.67,5,lh,24.7,93.0,23.5,29.6,1012.5,1014.2,0.0,11.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,3.4,4.3,238.0,265.0,6.1,0.0,0.21,24.8,27.0,26.5,26.2,0.349,0.354,0.349,0.42,lh,2018
2018-03-14,33.4,23.0,39.7,27.4,2018-03-14T06:37,2018-03-14T18:44,26.33,0.0,0.0,12.7,29.2,5.62,5,lh,24.1,94.0,23.0,30.4,1011.4,1013.1,0.0,19.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,5.2,7.6,196.0,185.0,11.2,0.0,0.18,25.2,27.0,26.5,26.2,0.337,0.346,0.348,0.42,lh,2018
2018-03-15,32.2,24.4,36.9,29.0,2018-03-15T06:36,2018-03-15T18:44,20.35,0.5,0.0,13.8,32.4,4.41,5,lh,24.2,94.0,23.2,31.5,1010.5,1012.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,3.1,216.0,201.0,7.9,0.0,0.18,25.3,27.3,26.6,26.2,0.32,0.337,0.346,0.419,lh,2018
2018-03-16,32.8,23.6,38.7,27.8,2018-03-16T06:36,2018-03-16T18:43,22.44,2.4,0.0,11.1,26.6,4.77,5,lh,23.6,96.0,23.0,30.4,1010.9,1012.6,0.0,32.0,3.0,0.0,97.0,0.0,0.0,0.0,0.0,3.6,3.4,225.0,238.0,7.6,0.0,0.1,25.1,26.9,26.6,26.2,0.335,0.332,0.345,0.419,lh,2018
2018-03-17,32.9,24.0,38.3,28.2,2018-03-17T06:35,2018-03-17T18:43,22.38,0.3,0.0,13.1,30.6,4.83,5,lh,25.1,93.0,23.8,30.5,1010.3,1012.0,0.0,29.0,0.0,2.0,91.0,0.0,0.0,0.0,0.0,4.7,6.1,189.0,177.0,10.1,0.0,0.24,25.9,27.2,26.6,26.2,0.343,0.328,0.344,0.418,lh,2018
2018-03-18,33.8,24.9,39.5,29.7,2018-03-18T06:35,2018-03-18T18:43,23.99,0.5,0.0,13.6,32.0,5.2,5,lh,24.5,95.0,23.7,32.0,1010.8,1012.5,0.0,37.0,10.0,14.0,65.0,0.0,0.0,0.0,0.0,2.9,4.0,187.0,180.0,7.6,0.0,0.15,25.5,27.2,26.7,26.2,0.34,0.324,0.342,0.418,lh,2018
2018-03-19,33.1,24.6,39.6,29.4,2018-03-19T06:35,2018-03-19T18:43,23.32,1.2,0.0,13.6,30.2,5.1,5,lh,24.0,96.0,23.4,31.1,1011.1,1012.8,0.0,29.0,1.0,0.0,93.0,0.0,0.0,0.0,0.0,5.0,7.4,210.0,209.0,8.6,0.0,0.11,25.4,27.2,26.7,26.2,0.339,0.32,0.341,0.417,lh,2018
2018-03-20,33.2,24.6,39.0,29.0,2018-03-20T06:34,2018-03-20T18:43,23.26,0.6,0.0,14.8,33.1,5.19,5,lh,24.8,93.0,23.6,31.0,1010.5,1012.2,0.0,43.0,14.0,12.0,78.0,0.0,0.0,0.0,0.0,6.5,10.3,267.0,282.0,9.0,0.0,0.21,25.8,27.3,26.7,26.2,0.34,0.317,0.34,0.417,lh,2018
2018-03-21,33.2,24.1,38.6,28.1,2018-03-21T06:34,2018-03-21T18:43,21.71,1.0,0.0,16.1,35.6,4.94,5,lh,25.1,87.0,22.7,30.7,1011.8,1013.5,0.0,61.0,22.0,18.0,100.0,0.0,0.0,0.0,0.0,5.8,8.5,292.0,298.0,10.8,0.0,0.43,25.9,27.3,26.8,26.2,0.354,0.314,0.338,0.416,lh,2018
2018-03-22,31.7,24.4,37.6,28.2,2018-03-22T06:33,2018-03-22T18:43,23.02,0.7,0.0,10.4,26.3,4.94,5,lh,25.0,90.0,23.3,30.7,1010.3,1012.0,0.0,40.0,4.0,11.0,99.0,0.0,0.0,0.0,0.0,5.8,9.4,263.0,272.0,10.8,0.0,0.32,25.9,27.4,26.8,26.2,0.348,0.314,0.337,0.415,lh,2018
2018-03-23,33.2,24.1,37.9,28.1,2018-03-23T06:33,2018-03-23T18:42,19.53,1.3,0.0,9.3,22.7,4.43,5,lh,24.3,92.0,23.0,30.2,1008.8,1010.5,0.0,30.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,5.9,8.7,223.0,222.0,9.0,0.0,0.24,25.4,27.3,26.8,26.2,0.341,0.312,0.336,0.415,lh,2018
2018-03-24,31.7,25.1,36.9,29.9,2018-03-24T06:32,2018-03-24T18:42,21.65,1.8,0.0,13.9,31.0,4.6,5,lh,24.9,91.0,23.3,30.9,1010.9,1012.6,0.0,70.0,21.0,36.0,99.0,0.0,0.0,0.0,0.0,6.2,9.2,216.0,222.0,14.0,0.0,0.28,25.8,27.3,26.8,26.3,0.33,0.308,0.334,0.414,lh,2018
2018-03-25,33.4,24.4,37.4,29.2,2018-03-25T06:32,2018-03-25T18:42,22.71,0.2,0.0,16.2,36.7,5.17,5,lh,25.0,91.0,23.4,31.0,1011.7,1013.4,0.0,29.0,1.0,9.0,75.0,0.0,0.0,0.0,0.0,5.1,10.1,176.0,176.0,16.6,0.0,0.3,25.7,27.1,26.8,26.3,0.358,0.309,0.333,0.414,lh,2018
2018-03-26,32.2,25.3,38.8,29.8,2018-03-26T06:31,2018-03-26T18:42,22.24,1.3,0.0,11.0,28.1,4.88,5,lh,25.8,87.0,23.5,32.4,1013.5,1015.2,0.0,33.0,5.0,5.0,86.0,0.0,0.0,0.0,0.0,4.2,5.9,160.0,133.0,11.5,0.0,0.44,26.0,27.3,26.8,26.3,0.339,0.307,0.332,0.413,lh,2018
2018-03-27,32.1,24.4,37.4,27.4,2018-03-27T06:31,2018-03-27T18:42,21.9,0.3,0.0,10.1,24.8,4.79,5,lh,24.1,93.0,23.0,30.0,1012.3,1014.0,0.0,42.0,4.0,17.0,95.0,0.0,0.0,0.0,0.0,7.6,11.6,270.0,286.0,9.7,0.0,0.2,25.1,27.2,26.8,26.3,0.368,0.308,0.331,0.413,lh,2018
2018-03-28,33.9,24.0,40.0,28.3,2018-03-28T06:31,2018-03-28T18:42,24.72,0.7,0.0,11.9,31.3,5.39,5,lh,26.4,84.0,23.5,31.3,1011.3,1013.0,0.0,29.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,4.0,4.3,275.0,312.0,4.0,0.0,0.56,25.1,27.1,26.8,26.3,0.341,0.308,0.33,0.412,lh,2018
2018-03-29,33.7,24.9,39.9,29.3,2018-03-29T06:30,2018-03-29T18:41,21.55,3.3,0.0,11.9,32.0,4.8,5,lh,24.6,91.0,23.0,31.0,1011.8,1013.5,0.0,31.0,10.0,15.0,44.0,0.0,0.0,0.0,0.0,5.7,8.4,252.0,260.0,10.8,0.0,0.29,25.5,27.3,26.8,26.3,0.353,0.305,0.328,0.412,lh,2018
2018-03-30,33.7,24.2,39.9,28.7,2018-03-30T06:30,2018-03-30T18:41,22.74,1.7,0.0,13.4,33.1,4.95,5,lh,24.8,92.0,23.4,30.4,1011.8,1013.5,0.0,58.0,12.0,28.0,100.0,0.0,0.0,0.0,0.0,6.6,8.9,225.0,227.0,9.0,0.0,0.25,25.5,27.2,26.8,26.3,0.362,0.308,0.327,0.411,lh,2018
2018-03-31,32.1,23.9,38.0,28.9,2018-03-31T06:29,2018-03-31T18:41,17.23,9.1,0.0,11.4,27.7,3.69,5,lh,24.6,94.0,23.5,31.3,1011.5,1013.2,0.0,37.0,0.0,15.0,94.0,0.0,0.0,0.0,0.0,3.3,4.0,264.0,297.0,8.6,0.0,0.2,25.5,27.1,26.8,26.3,0.39,0.322,0.327,0.411,lh,2018
2018-04-01,29.5,23.9,36.3,28.5,2018-04-01T06:29,2018-04-01T18:41,15.07,3.4,0.0,9.7,26.3,3.22,5,lh,23.7,96.0,23.0,29.2,1012.1,1013.8,0.0,100.0,74.0,8.0,98.0,0.0,0.0,0.0,0.0,9.3,14.7,283.0,295.0,14.8,0.0,0.13,25.2,26.7,26.8,26.3,0.407,0.347,0.327,0.41,lh,2018
2018-04-02,32.1,23.9,37.2,28.4,2018-04-02T06:28,2018-04-02T18:41,21.29,7.0,0.0,15.0,34.9,4.61,5,lh,24.1,95.0,23.2,29.9,1011.7,1013.4,0.0,43.0,11.0,6.0,98.0,0.0,0.0,0.0,0.0,8.7,14.0,312.0,318.0,11.9,0.0,0.16,25.1,26.4,26.8,26.3,0.419,0.392,0.327,0.41,lh,2018
2018-04-03,31.9,25.4,38.7,30.4,2018-04-03T06:28,2018-04-03T18:41,19.74,0.6,0.0,8.3,26.3,4.15,5,lh,25.0,89.0,23.0,31.7,1011.1,1012.8,0.0,37.0,10.0,2.0,89.0,0.0,0.0,0.0,0.0,6.5,9.7,264.0,272.0,14.4,0.0,0.36,25.5,26.7,26.7,26.4,0.422,0.398,0.329,0.41,lh,2018
2018-04-04,32.2,25.0,38.0,30.3,2018-04-04T06:27,2018-04-04T18:40,20.88,1.2,0.0,11.9,31.0,4.37,5,lh,24.1,97.0,23.5,31.7,1009.5,1011.2,0.0,25.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,4.0,5.1,243.0,262.0,7.6,0.0,0.1,25.1,26.7,26.7,26.4,0.415,0.4,0.33,0.409,lh,2018
2018-04-05,32.1,24.2,37.6,29.1,2018-04-05T06:27,2018-04-05T18:40,15.4,2.1,0.0,11.3,31.3,3.32,5,lh,25.3,91.0,23.7,30.9,1008.7,1010.4,0.0,53.0,21.0,11.0,91.0,0.0,0.0,0.0,0.0,3.8,4.3,253.0,270.0,6.5,0.0,0.29,25.1,26.7,26.7,26.4,0.415,0.399,0.332,0.409,lh,2018
2018-04-06,30.4,25.0,36.6,29.6,2018-04-06T06:27,2018-04-06T18:40,18.51,4.9,0.0,9.0,30.6,3.85,5,lh,24.7,94.0,23.8,31.2,1009.1,1010.8,0.0,43.0,1.0,23.0,95.0,0.0,0.0,0.0,0.0,5.5,8.7,281.0,300.0,8.6,0.0,0.17,25.3,26.6,26.6,26.4,0.403,0.395,0.333,0.408,lh,2018
2018-04-07,33.0,24.8,39.9,29.5,2018-04-07T06:26,2018-04-07T18:40,21.74,6.0,0.0,10.9,28.1,4.67,5,lh,25.1,92.0,23.6,31.6,1010.0,1011.7,0.0,32.0,0.0,5.0,98.0,0.0,0.0,0.0,0.0,2.3,2.5,252.0,278.0,5.8,0.0,0.26,24.9,26.5,26.6,26.4,0.419,0.403,0.335,0.408,lh,2018
2018-04-08,32.3,24.2,39.2,29.0,2018-04-08T06:26,2018-04-08T18:40,21.83,0.0,0.0,10.3,24.8,4.73,5,lh,23.8,95.0,23.0,29.4,1010.4,1012.1,0.0,30.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,7.2,10.3,217.0,216.0,9.4,0.0,0.14,25.2,26.8,26.6,26.4,0.417,0.418,0.337,0.408,lh,2018
2018-04-09,32.3,25.2,39.0,29.6,2018-04-09T06:25,2018-04-09T18:40,23.28,0.0,0.0,13.6,30.2,4.98,5,lh,24.4,95.0,23.6,31.6,1011.0,1012.7,0.0,31.0,0.0,6.0,90.0,0.0,0.0,0.0,0.0,6.4,10.0,207.0,206.0,10.1,0.0,0.14,25.3,26.9,26.6,26.4,0.399,0.402,0.339,0.407,lh,2018
2018-04-10,33.1,25.6,38.2,30.8,2018-04-10T06:25,2018-04-10T18:40,22.35,1.0,0.0,14.8,32.4,5.0,5,lh,25.0,94.0,23.9,32.3,1010.9,1012.6,0.0,47.0,9.0,19.0,90.0,0.0,0.0,0.0,0.0,4.5,8.2,151.0,131.0,11.5,0.0,0.2,25.7,27.1,26.6,26.4,0.388,0.39,0.339,0.407,lh,2018
2018-04-11,33.9,26.0,38.9,30.7,2018-04-11T06:25,2018-04-11T18:40,24.56,1.3,0.0,17.4,38.9,5.49,5,lh,25.8,90.0,24.1,32.0,1010.4,1012.1,0.0,47.0,11.0,12.0,100.0,0.0,0.0,0.0,0.0,6.1,10.5,152.0,153.0,19.1,0.0,0.32,26.1,27.2,26.7,26.4,0.397,0.381,0.339,0.407,lh,2018
2018-04-12,32.7,25.0,37.0,30.4,2018-04-12T06:24,2018-04-12T18:39,17.75,0.3,0.0,15.0,37.8,4.08,5,lh,25.2,93.0,23.9,31.5,1009.5,1011.2,0.0,33.0,1.0,7.0,93.0,0.0,0.0,0.0,0.0,3.6,3.5,217.0,204.0,9.0,0.0,0.24,25.8,27.4,26.7,26.4,0.383,0.373,0.338,0.406,lh,2018
2018-04-13,33.1,25.5,39.4,30.9,2018-04-13T06:24,2018-04-13T18:39,22.54,1.7,0.0,13.1,31.3,4.88,5,lh,25.4,94.0,24.5,33.4,1009.6,1011.3,0.0,30.0,0.0,1.0,97.0,0.0,0.0,0.0,0.0,3.7,6.8,169.0,148.0,11.9,0.0,0.18,26.0,27.3,26.8,26.4,0.374,0.368,0.338,0.406,lh,2018
2018-04-14,32.6,25.6,38.9,31.2,2018-04-14T06:23,2018-04-14T18:39,16.53,1.5,0.0,11.6,25.2,3.59,5,lh,25.9,92.0,24.5,32.1,1010.1,1011.8,0.0,41.0,6.0,13.0,91.0,0.0,0.0,0.0,0.0,7.0,9.5,235.0,233.0,10.1,0.01,0.27,26.4,27.5,26.8,26.4,0.392,0.362,0.337,0.405,lh,2018
2018-04-15,33.3,25.6,40.9,30.9,2018-04-15T06:23,2018-04-15T18:39,22.4,1.0,0.0,9.7,27.7,4.83,5,lh,25.2,93.0,24.0,32.7,1010.2,1011.9,0.0,49.0,3.0,27.0,100.0,0.0,0.0,0.0,0.0,4.5,7.1,166.0,150.0,9.7,0.0,0.22,25.9,27.3,26.8,26.4,0.385,0.363,0.337,0.405,lh,2018
2018-04-16,31.8,25.4,38.0,31.2,2018-04-16T06:23,2018-04-16T18:39,18.07,0.8,0.0,7.8,22.7,3.88,5,lh,24.6,93.0,23.5,32.8,1010.6,1012.3,0.0,44.0,10.0,9.0,98.0,0.0,0.0,0.0,0.0,4.5,8.1,284.0,302.0,7.9,0.0,0.21,25.8,27.5,26.9,26.4,0.396,0.361,0.336,0.405,lh,2018
2018-04-17,32.2,25.0,37.2,29.4,2018-04-17T06:22,2018-04-17T18:39,16.79,0.3,0.0,10.0,24.8,3.78,5,lh,26.1,90.0,24.3,32.6,1011.3,1013.0,0.0,29.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,1.5,2.8,194.0,140.0,5.4,0.0,0.33,25.4,27.2,26.9,26.4,0.382,0.363,0.336,0.404,lh,2018
2018-04-18,32.1,25.1,38.8,29.7,2018-04-18T06:22,2018-04-18T18:39,20.83,12.6,0.0,11.5,27.0,4.37,5,lh,26.9,83.0,23.7,32.1,1011.3,1013.0,0.0,36.0,12.0,10.0,64.0,0.0,0.0,0.0,0.0,2.3,3.6,219.0,233.0,5.8,0.0,0.61,25.9,27.3,26.9,26.4,0.369,0.359,0.335,0.404,lh,2018
2018-04-19,32.3,24.7,40.4,30.0,2018-04-19T06:22,2018-04-19T18:39,18.93,1.7,0.0,9.1,24.8,4.06,5,lh,25.3,93.0,24.0,31.5,1010.4,1012.1,0.0,35.0,0.0,9.0,98.0,0.0,0.0,0.0,0.0,2.9,4.7,180.0,157.0,6.1,0.0,0.23,25.8,27.3,26.9,26.5,0.381,0.355,0.334,0.404,lh,2018
2018-04-20,31.9,25.3,39.4,31.0,2018-04-20T06:21,2018-04-20T18:39,21.13,6.2,0.0,10.4,25.2,4.42,5,lh,24.8,95.0,23.9,32.0,1010.3,1012.0,0.0,49.0,8.0,20.0,98.0,0.0,0.0,0.0,0.0,5.2,6.8,258.0,273.0,9.4,0.0,0.16,25.8,27.3,26.9,26.5,0.406,0.362,0.334,0.403,lh,2018
2018-04-21,30.9,24.8,38.4,30.1,2018-04-21T06:21,2018-04-21T18:39,18.82,13.2,0.0,9.7,22.0,3.86,5,lh,24.7,96.0,24.1,32.3,1010.6,1012.3,0.0,41.0,0.0,19.0,100.0,0.0,0.0,0.0,0.0,3.9,4.5,248.0,256.0,6.8,0.0,0.11,25.7,27.1,26.9,26.5,0.403,0.389,0.334,0.403,lh,2018
2018-04-22,32.2,24.5,39.1,29.6,2018-04-22T06:20,2018-04-22T18:38,20.36,2.0,0.0,10.8,22.0,4.27,5,lh,25.5,90.0,23.8,31.4,1010.4,1012.1,0.0,46.0,5.0,19.0,100.0,0.0,0.0,0.0,0.0,2.9,2.9,240.0,240.0,7.2,0.0,0.31,25.5,27.0,26.9,26.5,0.409,0.408,0.336,0.403,lh,2018
2018-04-23,32.4,24.6,38.4,29.0,2018-04-23T06:20,2018-04-23T18:38,22.08,1.1,0.0,17.6,34.6,4.75,5,lh,24.5,96.0,23.8,31.4,1009.8,1011.5,0.0,43.0,13.0,5.0,95.0,0.0,0.0,0.0,0.0,7.3,11.0,279.0,289.0,10.1,0.0,0.14,25.7,27.1,26.9,26.5,0.417,0.414,0.338,0.402,lh,2018
2018-04-24,31.3,24.9,36.9,29.3,2018-04-24T06:20,2018-04-24T18:38,11.74,0.3,0.0,11.2,22.7,2.76,5,lh,25.4,94.0,24.3,31.7,1009.9,1011.6,0.0,33.0,0.0,5.0,99.0,0.0,0.0,0.0,0.0,6.5,9.4,264.0,274.0,12.6,0.0,0.2,26.0,27.2,26.9,26.5,0.416,0.405,0.34,0.402,lh,2018
2018-04-25,31.2,25.2,38.4,30.4,2018-04-25T06:20,2018-04-25T18:38,16.26,4.8,0.0,8.4,19.8,3.39,5,lh,25.4,93.0,24.2,33.0,1010.5,1012.2,0.0,41.0,8.0,7.0,100.0,0.0,0.0,0.0,0.0,4.9,7.2,216.0,207.0,11.5,0.0,0.23,25.6,26.8,26.9,26.5,0.41,0.401,0.342,0.402,lh,2018
2018-04-26,29.0,24.2,35.1,29.3,2018-04-26T06:19,2018-04-26T18:38,7.48,14.2,0.0,8.9,18.4,1.68,5,lh,25.7,88.0,23.7,31.1,1010.2,1011.9,0.0,74.0,1.0,73.0,98.0,0.0,0.0,0.0,0.0,2.5,2.6,262.0,286.0,4.3,0.0,0.38,25.4,26.6,26.8,26.5,0.419,0.405,0.343,0.401,lh,2018
2018-04-27,30.9,23.8,39.0,28.7,2018-04-27T06:19,2018-04-27T18:38,21.14,2.5,0.0,7.9,22.0,4.27,5,lh,24.2,98.0,23.8,30.6,1010.6,1012.3,0.0,37.0,3.0,7.0,100.0,0.0,0.0,0.0,0.0,6.7,11.3,286.0,307.0,12.6,0.0,0.07,25.1,26.1,26.7,26.5,0.443,0.447,0.357,0.401,lh,2018
2018-04-28,33.7,25.0,41.4,30.0,2018-04-28T06:19,2018-04-28T18:38,23.39,3.3,0.0,10.1,24.1,4.96,5,lh,25.1,92.0,23.7,31.7,1010.6,1012.3,0.0,37.0,5.0,4.0,100.0,0.0,0.0,0.0,0.0,6.4,9.3,207.0,193.0,11.5,0.0,0.26,25.4,26.5,26.7,26.5,0.434,0.438,0.371,0.401,lh,2018
2018-04-29,30.4,25.4,38.5,31.2,2018-04-29T06:18,2018-04-29T18:38,15.25,5.9,0.0,9.2,18.0,3.2,5,lh,24.6,98.0,24.3,32.1,1011.0,1012.7,0.0,49.0,5.0,32.0,83.0,0.0,0.0,0.0,0.0,3.6,6.2,270.0,291.0,10.4,0.0,0.06,26.2,27.3,26.7,26.5,0.444,0.431,0.375,0.401,lh,2018
2018-04-30,31.8,25.1,39.0,30.5,2018-04-30T06:18,2018-04-30T18:38,17.47,1.5,0.0,10.4,21.6,3.66,5,lh,24.1,98.0,23.7,31.4,1010.2,1011.9,0.0,61.0,17.0,26.0,100.0,0.0,0.0,0.0,0.0,5.4,7.6,228.0,239.0,7.6,0.0,0.07,25.6,26.9,26.7,26.5,0.452,0.428,0.378,0.401,lh,2018
2018-05-01,30.4,24.6,36.8,29.7,2018-05-01T06:18,2018-05-01T18:38,8.13,14.5,0.0,7.9,17.6,1.83,5,lh,24.0,97.0,23.5,31.7,1011.9,1013.6,0.0,100.0,71.0,86.0,99.0,0.0,0.0,0.0,0.0,7.1,9.9,240.0,251.0,7.6,0.0,0.1,25.4,26.8,26.7,26.5,0.419,0.436,0.389,0.401,lh,2018
2018-05-02,31.7,24.3,37.8,28.8,2018-05-02T06:18,2018-05-02T18:38,17.91,1.6,0.0,7.1,16.6,3.75,5,lh,23.9,97.0,23.3,30.1,1013.4,1015.1,0.0,71.0,19.0,41.0,97.0,0.0,0.0,0.0,0.0,6.7,8.9,216.0,223.0,13.0,0.0,0.1,25.2,26.4,26.7,26.5,0.448,0.452,0.397,0.4,lh,2018
2018-05-03,31.3,24.5,37.9,29.9,2018-05-03T06:17,2018-05-03T18:38,20.73,2.3,0.0,11.3,26.3,4.28,5,lh,24.9,95.0,24.1,31.3,1011.9,1013.6,0.0,81.0,0.0,87.0,97.0,0.0,0.0,0.0,0.0,4.7,7.9,176.0,164.0,10.4,0.0,0.15,25.7,26.9,26.7,26.5,0.439,0.438,0.404,0.4,lh,2018
2018-05-04,32.0,23.9,38.6,28.7,2018-05-04T06:17,2018-05-04T18:38,21.63,2.5,0.0,14.2,28.4,4.51,5,lh,24.9,94.0,23.9,31.3,1012.3,1014.0,0.0,24.0,9.0,1.0,51.0,0.0,0.0,0.0,0.0,0.5,2.4,225.0,27.0,6.5,0.0,0.18,25.7,27.1,26.7,26.5,0.427,0.426,0.405,0.4,lh,2018
2018-05-05,31.5,24.7,37.7,29.6,2018-05-05T06:17,2018-05-05T18:38,20.42,5.5,0.0,12.4,28.4,4.19,5,lh,25.1,95.0,24.3,33.5,1011.7,1013.4,0.0,25.0,11.0,18.0,15.0,0.0,0.0,0.0,0.0,2.9,5.5,180.0,157.0,11.5,0.0,0.15,25.9,27.3,26.7,26.5,0.429,0.424,0.405,0.4,lh,2018
2018-05-06,31.0,24.8,38.4,29.1,2018-05-06T06:17,2018-05-06T18:38,21.55,5.2,0.0,7.1,22.3,4.41,5,lh,24.4,96.0,23.8,31.9,1012.6,1014.3,0.0,31.0,4.0,0.0,92.0,0.0,0.0,0.0,0.0,4.0,3.0,243.0,256.0,7.9,0.0,0.12,25.6,27.1,26.8,26.5,0.432,0.425,0.406,0.4,lh,2018
2018-05-07,30.7,24.8,36.4,30.0,2018-05-07T06:17,2018-05-07T18:38,21.45,6.1,0.0,13.9,29.2,4.34,5,lh,24.1,97.0,23.6,31.5,1012.8,1014.5,0.0,52.0,14.0,17.0,96.0,0.0,0.0,0.0,0.0,3.6,5.1,264.0,278.0,8.3,0.0,0.08,25.6,27.1,26.8,26.5,0.428,0.433,0.407,0.4,lh,2018
2018-05-08,32.2,24.4,39.4,29.3,2018-05-08T06:16,2018-05-08T18:38,23.53,1.7,0.0,10.1,25.2,4.85,5,lh,24.8,92.0,23.5,30.0,1011.0,1012.7,0.0,33.0,7.0,2.0,85.0,0.0,0.0,0.0,0.0,8.4,13.4,170.0,166.0,13.0,0.0,0.24,25.6,27.1,26.8,26.6,0.409,0.435,0.415,0.4,lh,2018
2018-05-09,30.2,25.4,36.7,30.5,2018-05-09T06:16,2018-05-09T18:38,18.37,0.3,0.0,10.4,25.6,3.7,5,lh,25.2,94.0,24.2,31.4,1010.9,1012.6,0.0,26.0,15.0,9.0,23.0,0.0,0.0,0.0,0.0,5.8,8.3,202.0,198.0,10.4,0.0,0.19,25.9,27.3,26.8,26.6,0.413,0.42,0.415,0.4,lh,2018
